,Player,Type,Date,Age,Tm,HomeAway,Opp,GS,MP,PTS,FG,FGpct,FGA,FT,FTpct,FTA,3P,3Ppct,3PA,AST,ORB,DRB,TRB,BLK,STL,TOV,+/-,GmSc,PF,3X2X,2X2X,FP
106,Tibor Pleiss,5,2016-02-10,26.274,UTA,0,NOP,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
107,Tibor Pleiss,5,2016-02-18,26.296,UTA,0,WAS,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
108,Tibor Pleiss,5,2016-02-19,26.299,UTA,1,BOS,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
109,Tibor Pleiss,5,2016-02-21,26.304,UTA,0,POR,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
110,Tibor Pleiss,5,2016-02-23,26.31,UTA,1,HOU,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
111,George Hill,5,2016-01-22,29.721,IND,1,GSW,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
112,George Hill,5,2015-10-28,29.485,IND,0,TOR,1,37.68,19.0,6.0,0.6,10.0,2.0,0.667,3.0,5.0,0.714,7.0,2.0,0.0,3.0,3.0,1.0,2.0,2.0,-1.0,15.0,5.0,0,0,33.25
113,George Hill,5,2015-10-29,29.488,IND,1,MEM,1,38.77,20.0,6.0,0.4,15.0,5.0,0.833,6.0,3.0,0.375,8.0,4.0,0.0,3.0,3.0,0.0,1.0,5.0,-3.0,10.4,2.0,0,0,30.75
114,George Hill,5,2015-10-31,29.493,IND,1,UTA,1,37.37,17.0,5.0,0.556,9.0,4.0,0.8,5.0,3.0,0.6,5.0,1.0,2.0,4.0,6.0,0.0,2.0,7.0,-16.0,9.4,3.0,0,0,28.0
115,George Hill,5,2015-11-03,29.501,IND,0,DET,1,36.32,12.0,5.0,0.417,12.0,0.0,0.0,0.0,2.0,0.333,6.0,6.0,1.0,5.0,6.0,1.0,4.0,0.0,7.0,16.3,1.0,0,0,39.5
116,George Hill,5,2015-11-04,29.504,IND,1,BOS,1,34.05,10.0,2.0,0.2,10.0,5.0,0.625,8.0,1.0,0.25,4.0,4.0,0.0,2.0,2.0,0.0,3.0,3.0,-4.0,5.2,2.0,0,0,23.5
117,George Hill,5,2015-11-06,29.51,IND,1,MIA,1,39.97,12.0,3.0,0.5,6.0,3.0,0.6,5.0,3.0,0.75,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.8,3.0,0,0,19.5
118,George Hill,5,2015-11-08,29.515,IND,0,CLE,1,39.95,14.0,6.0,0.375,16.0,2.0,1.0,2.0,0.0,0.0,5.0,5.0,1.0,4.0,5.0,0.0,0.0,0.0,-6.0,9.8,2.0,0,0,27.75
119,George Hill,5,2015-11-09,29.518,IND,1,ORL,1,35.38,23.0,8.0,0.615,13.0,3.0,0.75,4.0,4.0,0.667,6.0,2.0,0.0,7.0,7.0,1.0,2.0,0.0,20.0,21.7,3.0,0,0,42.75
120,George Hill,5,2015-11-11,29.523,IND,0,BOS,1,36.63,7.0,3.0,0.375,8.0,0.0,0.0,0.0,1.0,0.333,3.0,5.0,0.0,4.0,4.0,0.0,0.0,1.0,5.0,4.3,5.0,0,0,19.5
121,George Hill,5,2015-11-13,29.529,IND,1,MIN,1,32.43,6.0,2.0,0.286,7.0,0.0,0.0,0.0,2.0,0.4,5.0,4.0,1.0,0.0,1.0,0.0,2.0,2.0,-5.0,5.0,1.0,0,0,17.25
122,George Hill,5,2015-11-16,29.537,IND,0,CHI,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
123,George Hill,5,2015-11-18,29.542,IND,0,PHI,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
124,George Hill,5,2015-11-21,29.551,IND,1,MIL,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
125,George Hill,5,2015-11-24,29.559,IND,0,WAS,1,32.48,14.0,5.0,0.455,11.0,2.0,1.0,2.0,2.0,0.4,5.0,5.0,2.0,2.0,4.0,0.0,1.0,2.0,5.0,12.4,1.0,0,0,28.5
126,George Hill,5,2015-11-27,29.567,IND,1,CHI,1,31.75,6.0,3.0,0.375,8.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,8.0,10.0,1.0,1.0,1.0,26.0,7.4,1.0,0,0,26.5
127,George Hill,5,2015-11-29,29.573,IND,0,LAL,1,33.17,11.0,4.0,0.364,11.0,2.0,0.667,3.0,1.0,0.25,4.0,3.0,0.0,6.0,6.0,0.0,2.0,2.0,0.0,7.2,3.0,0,0,26.5
128,George Hill,5,2015-12-02,29.581,IND,0,LAC,1,32.67,5.0,0.0,0.0,5.0,5.0,0.833,6.0,0.0,0.0,1.0,3.0,0.0,4.0,4.0,0.0,0.0,3.0,21.0,0.2,3.0,0,0,13.0
129,George Hill,5,2015-12-03,29.584,IND,0,POR,1,28.03,18.0,7.0,0.412,17.0,2.0,1.0,2.0,2.0,0.5,4.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,8.1,4.0,0,0,23.75
130,George Hill,5,2015-12-05,29.589,IND,0,UTA,1,41.55,10.0,4.0,0.4,10.0,0.0,0.0,0.0,2.0,0.4,5.0,5.0,0.0,2.0,2.0,1.0,4.0,1.0,-3.0,12.4,0.0,0,0,30.5
131,George Hill,5,2015-12-08,29.597,IND,1,GSW,1,28.78,12.0,4.0,0.4,10.0,1.0,1.0,1.0,3.0,0.75,4.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,-21.0,5.1,2.0,0,0,16.5
132,George Hill,5,2015-12-11,29.605,IND,1,MIA,1,31.33,6.0,3.0,0.333,9.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,4.0,5.0,0.0,1.0,1.0,-1.0,5.6,0.0,0,0,19.75
133,George Hill,5,2015-12-12,29.608,IND,0,DET,1,32.23,14.0,7.0,0.583,12.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,7.0,8.0,0.0,0.0,0.0,-15.0,12.5,2.0,0,0,28.5
134,George Hill,5,2015-12-14,29.614,IND,1,TOR,1,35.25,6.0,3.0,0.5,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,5.0,6.4,1.0,0,0,17.25
135,George Hill,5,2015-12-16,29.619,IND,1,DAL,1,30.18,11.0,5.0,0.5,10.0,0.0,0.0,2.0,1.0,0.25,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,9.3,0.0,0,0,20.0
136,George Hill,5,2015-12-18,29.625,IND,1,BRK,1,35.18,9.0,3.0,0.273,11.0,0.0,0.0,0.0,3.0,0.429,7.0,3.0,0.0,4.0,4.0,0.0,0.0,1.0,12.0,4.8,0.0,0,0,19.5
137,George Hill,5,2015-12-19,29.627,IND,0,MEM,1,29.53,8.0,3.0,0.429,7.0,2.0,0.5,4.0,0.0,0.0,3.0,2.0,1.0,4.0,5.0,0.0,1.0,1.0,-20.0,5.6,3.0,0,0,18.75
138,George Hill,5,2015-12-21,29.633,IND,0,SAS,1,35.62,15.0,6.0,0.462,13.0,0.0,0.0,0.0,3.0,0.75,4.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,-17.0,7.4,3.0,0,0,21.5
139,George Hill,5,2015-12-23,29.638,IND,1,SAC,1,38.85,20.0,7.0,0.5,14.0,2.0,1.0,2.0,4.0,0.4,10.0,5.0,0.0,4.0,4.0,0.0,3.0,0.0,3.0,19.9,2.0,0,0,40.5
140,George Hill,5,2015-12-26,29.647,IND,0,MIN,1,31.8,7.0,3.0,0.5,6.0,0.0,0.0,0.0,1.0,0.333,3.0,4.0,1.0,4.0,5.0,0.0,3.0,1.0,2.0,9.9,2.0,0,0,25.25
141,George Hill,5,2015-12-28,29.652,IND,1,ATL,1,34.73,8.0,3.0,0.333,9.0,1.0,0.5,2.0,1.0,0.25,4.0,0.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,6.8,1.0,0,0,20.5
142,George Hill,5,2015-12-30,29.658,IND,0,CHI,1,39.2,20.0,8.0,0.533,15.0,1.0,1.0,1.0,3.0,0.6,5.0,3.0,4.0,3.0,7.0,0.0,4.0,2.0,3.0,20.5,0.0,0,0,41.75
143,George Hill,5,2015-12-31,29.66,IND,1,MIL,1,38.37,15.0,6.0,0.429,14.0,0.0,0.0,0.0,3.0,0.5,6.0,3.0,2.0,4.0,6.0,1.0,0.0,2.0,-2.0,9.8,3.0,0,0,29.5
144,George Hill,5,2016-01-02,29.666,IND,1,DET,1,37.0,18.0,7.0,0.875,8.0,3.0,0.75,4.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,0.0,1.0,2.0,16.0,14.9,3.0,0,0,26.0
145,George Hill,5,2016-01-04,29.671,IND,0,MIA,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
146,George Hill,5,2016-01-06,29.677,IND,0,ORL,1,33.65,16.0,5.0,0.556,9.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,14.0,14.9,2.0,0,0,27.75
147,George Hill,5,2016-01-08,29.682,IND,0,NOP,1,35.18,7.0,2.0,0.222,9.0,2.0,1.0,2.0,1.0,0.5,2.0,2.0,1.0,4.0,5.0,0.0,1.0,3.0,8.0,1.2,4.0,0,0,17.25
148,George Hill,5,2016-01-10,29.688,IND,0,HOU,1,38.75,13.0,5.0,0.455,11.0,0.0,0.0,0.0,3.0,0.5,6.0,5.0,0.0,5.0,5.0,0.0,0.0,2.0,-3.0,9.1,3.0,0,0,27.25
149,George Hill,5,2016-01-12,29.693,IND,1,PHO,1,37.13,20.0,8.0,0.615,13.0,0.0,0.0,0.0,4.0,0.5,8.0,5.0,0.0,3.0,3.0,0.0,0.0,2.0,26.0,16.5,0.0,0,0,32.25
150,George Hill,5,2016-01-13,29.696,IND,0,BOS,1,39.3,13.0,4.0,0.4,10.0,4.0,0.8,5.0,1.0,0.25,4.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,-17.0,10.1,3.0,0,0,22.25
151,George Hill,5,2016-01-15,29.701,IND,1,WAS,1,33.65,19.0,8.0,0.571,14.0,1.0,0.5,2.0,2.0,0.5,4.0,1.0,3.0,5.0,8.0,0.0,1.0,2.0,-27.0,14.5,2.0,0,0,32.5
152,George Hill,5,2016-01-17,29.707,IND,0,DEN,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
153,George Hill,5,2016-01-19,29.712,IND,0,PHO,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
154,George Hill,5,2016-01-23,29.723,IND,0,SAC,0,32.52,8.0,2.0,0.286,7.0,3.0,0.75,4.0,1.0,0.5,2.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,-1.0,7.0,4.0,0,0,19.75
155,George Hill,5,2016-01-26,29.732,IND,1,LAC,1,39.8,15.0,5.0,0.357,14.0,2.0,1.0,2.0,3.0,0.5,6.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,7.0,8.3,0.0,0,0,21.75
156,George Hill,5,2016-01-28,29.737,IND,1,ATL,1,37.17,18.0,7.0,0.778,9.0,1.0,0.5,2.0,3.0,0.75,4.0,3.0,0.0,8.0,8.0,0.0,0.0,3.0,11.0,15.2,1.0,0,0,32.5
157,George Hill,5,2016-01-30,29.742,IND,1,DEN,1,44.68,9.0,3.0,0.3,10.0,2.0,1.0,2.0,1.0,0.2,5.0,4.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,7.1,3.0,0,0,21.25
158,George Hill,5,2016-02-01,29.748,IND,1,CLE,1,38.95,23.0,9.0,0.563,16.0,1.0,1.0,1.0,4.0,0.5,8.0,4.0,1.0,4.0,5.0,0.0,2.0,0.0,-8.0,21.3,2.0,0,0,41.25
159,George Hill,5,2016-02-03,29.753,IND,0,BRK,1,26.0,13.0,4.0,0.5,8.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,0.0,3.0,2.0,6.0,13.4,0.0,0,0,27.0
160,George Hill,5,2016-02-05,29.759,IND,0,ATL,1,35.17,7.0,3.0,0.375,8.0,0.0,0.0,0.0,1.0,0.5,2.0,8.0,1.0,2.0,3.0,0.0,0.0,1.0,-7.0,7.3,3.0,0,0,22.75
161,George Hill,5,2016-02-06,29.762,IND,1,DET,1,33.12,17.0,7.0,0.5,14.0,2.0,1.0,2.0,1.0,0.333,3.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,10.0,11.4,3.0,0,0,25.5
162,George Hill,5,2016-02-08,29.767,IND,1,LAL,1,34.52,15.0,5.0,0.455,11.0,3.0,0.75,4.0,2.0,0.333,6.0,6.0,0.0,1.0,1.0,0.0,3.0,2.0,6.0,14.0,1.0,0,0,31.25
163,George Hill,5,2016-02-10,29.773,IND,1,CHO,1,32.2,12.0,5.0,0.417,12.0,1.0,0.5,2.0,1.0,0.2,5.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,-3.0,6.1,2.0,0,0,21.0
164,George Hill,5,2016-02-19,29.797,IND,0,OKC,1,37.98,9.0,3.0,0.273,11.0,0.0,0.0,0.0,3.0,0.5,6.0,9.0,3.0,8.0,11.0,0.0,1.0,1.0,4.0,12.9,1.0,0,0,39.25
165,George Hill,5,2016-02-21,29.803,IND,0,ORL,1,34.15,8.0,2.0,0.182,11.0,4.0,0.667,6.0,0.0,0.0,3.0,7.0,1.0,6.0,7.0,1.0,1.0,0.0,9.0,9.0,1.0,0,0,31.25
166,George Hill,5,2016-02-22,29.805,IND,0,MIA,1,36.53,1.0,0.0,0.0,7.0,1.0,0.5,2.0,0.0,0.0,2.0,3.0,0.0,4.0,4.0,0.0,1.0,3.0,-7.0,-3.0,0.0,0,0,11.0
167,Jarell Martin,5,2015-10-28,21.43,MEM,1,CLE,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
168,Jarell Martin,5,2015-10-29,21.433,MEM,0,IND,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
169,Jarell Martin,5,2015-10-31,21.438,MEM,1,BRK,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
170,Jarell Martin,5,2015-11-02,21.444,MEM,0,GSW,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
171,Jarell Martin,5,2015-11-03,21.447,MEM,0,SAC,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
172,Jarell Martin,5,2015-11-05,21.452,MEM,0,POR,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
173,Jarell Martin,5,2015-11-07,21.458,MEM,0,UTA,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
174,Jarell Martin,5,2015-11-09,21.463,MEM,0,LAC,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
175,Jarell Martin,5,2015-11-11,21.468,MEM,1,GSW,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
176,Jarell Martin,5,2015-11-13,21.474,MEM,1,POR,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
177,Jarell Martin,5,2015-11-15,21.479,MEM,0,MIN,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
178,Jarell Martin,5,2015-11-16,21.482,MEM,1,OKC,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
179,Jarell Martin,5,2015-11-20,21.493,MEM,1,HOU,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
180,Jarell Martin,5,2015-11-21,21.496,MEM,0,SAS,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
181,Jarell Martin,5,2015-11-24,21.504,MEM,1,DAL,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
182,Jarell Martin,5,2015-11-25,21.507,MEM,0,HOU,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
183,Jarell Martin,5,2015-11-27,21.512,MEM,1,ATL,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
184,Jarell Martin,5,2015-11-29,21.518,MEM,1,PHI,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
185,Jarell Martin,5,2015-12-01,21.523,MEM,0,NOP,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
186,Jarell Martin,5,2015-12-03,21.529,MEM,1,SAS,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
187,Jarell Martin,5,2015-12-06,21.537,MEM,1,PHO,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
188,Jarell Martin,5,2015-12-08,21.542,MEM,1,OKC,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
189,Jarell Martin,5,2015-12-09,21.545,MEM,0,DET,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
190,Jarell Martin,5,2015-12-11,21.551,MEM,1,CHO,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
191,Jarell Martin,5,2015-12-13,21.556,MEM,0,MIA,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
192,Jarell Martin,5,2015-12-14,21.559,MEM,1,WAS,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
193,Jarell Martin,5,2015-12-16,21.564,MEM,0,CHI,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
194,Jarell Martin,5,2015-12-18,21.57,MEM,0,DAL,0,3.47,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-1.4,0.0,0,0,0.0
195,Jarell Martin,5,2015-12-19,21.573,MEM,1,IND,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
196,Jarell Martin,5,2015-12-22,21.581,MEM,0,PHI,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
197,Jarell Martin,5,2015-12-23,21.584,MEM,0,WAS,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
198,Jarell Martin,5,2015-12-26,21.592,MEM,0,CHO,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
199,Jarell Martin,5,2015-12-27,21.595,MEM,1,LAL,0,5.82,2.0,1.0,0.333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-0.5,2.0,0,0,2.0
200,Jarell Martin,5,2015-12-29,21.6,MEM,1,MIA,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
201,Jarell Martin,5,2016-01-02,21.611,MEM,0,UTA,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
202,Jarell Martin,5,2016-01-04,21.616,MEM,0,POR,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
203,Jarell Martin,5,2016-01-06,21.622,MEM,0,OKC,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
204,Jarell Martin,5,2016-01-08,21.627,MEM,1,DEN,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
205,Jarell Martin,5,2016-01-10,21.633,MEM,1,BOS,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
206,Jarell Martin,5,2016-01-12,21.638,MEM,1,HOU,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
207,Jarell Martin,5,2016-01-14,21.644,MEM,1,DET,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
208,Jarell Martin,5,2016-01-16,21.649,MEM,1,NYK,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
209,Jarell Martin,5,2016-01-18,21.655,MEM,1,NOP,Did Not Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
210,Jarell Martin,5,2016-01-21,21.663,MEM,0,DEN,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
211,Jarell Martin,5,2016-01-23,21.668,MEM,0,MIN,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
212,Jarell Martin,5,2016-01-25,21.674,MEM,1,ORL,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
213,Jarell Martin,5,2016-01-28,21.682,MEM,1,MIL,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
214,Jarell Martin,5,2016-01-30,21.688,MEM,1,SAC,Inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
